"(Intercept)","pag","pex","pman","pserve","pfire","potprof","pwh","pblk","phisp","metro"
-2.0123261174235,1.32365705832055,5.76399889860694,-1.3421746758784,5.16117067152713,-9.57645413919636,0,0.169764846789903,4.24085682547598,-7.19475941623285,-0.202255056641382
-2.04526181493067,1.35914489998175,5.42536852978372,-1.37683895288995,4.86792897728793,-10.2618460281028,0,0.254368533685383,4.31678835923178,-7.39583305329882,-0.210623573193481
-1.86991063726898,1.08243119385103,4.62042199074411,-1.50788024682246,5.6254645863196,-10.4592988950342,-0.76504507553505,0.25936113891852,3.89343931346836,-4.84754014126082,-0.186372375823278
-2.04934598116898,1.37376084112559,5.31514741579428,-1.39212191320477,4.81334346256141,-10.6631155287511,0,0.283634222648537,4.30256169618353,-7.24013988933227,-0.214482902728222
-2.09532792498619,1.21127649254655,4.94564978004735,-1.46711701333515,3.88132453293582,-10.4929761745603,0,0.399493284364859,4.4763525708072,-7.38119184904864,-0.226184055687867
-2.08337875120355,1.25327318011543,5.16552667890472,-1.42208385630476,4.15735606811128,-10.1166042255753,0,0.339017289478778,4.46685557714838,-7.68459571485341,-0.216767583598701
-2.08629889878886,1.1864141444525,5.19900486568575,-1.4160035664841,4.02723964720622,-9.86754012035577,0,0.339490511397832,4.49150109981269,-7.75307200110955,-0.215995120797085
-1.95996089046881,1.37493776094688,5.89969399743229,-1.29894526155738,5.66648930639943,-10.013254120171,0,0.109647795773049,3.98677695986045,-6.41130996599703,-0.199153010861319
-2.09151392102941,1.05767866160364,4.99208485177819,-1.45122109505181,3.59113137727522,-10.1016700361009,0,0.403575741079404,4.52177463742966,-7.5100033915637,-0.227104891839492
-1.95860227714772,1.20053698575405,6.19234362429309,-1.34742801861736,4.83730070367806,-8.64537078095989,0,0.106159315974499,4.22515932037176,-6.80528023362054,-0.185344011683824
-2.0909518148433,1.07991884568718,4.8888658254257,-1.48345870829152,3.61963653635516,-10.4453825976336,0,0.42581585704401,4.48999874237652,-7.21293747150001,-0.232933357212043
-2.04000945940627,1.02317574475026,5.56648629666534,-1.38241223616867,3.88919375933213,-9.10462990330329,0,0.276564594000472,4.4905502026461,-7.62414435557135,-0.207176634574814
-1.89892974323921,1.39136425449438,6.14009079753885,-1.24960307116279,5.82962675105515,-9.66014781891754,0,0.0187819756590442,3.66570718736928,-5.27975149664772,-0.180492165118625
-2.09306257344589,1.10862843412718,4.95549116362964,-1.46231366382383,3.68215080113923,-10.2678053051487,0,0.406472525194493,4.50517777695488,-7.4391396934565,-0.228078450567122
-1.91168071094997,1.10578344045011,6.30096112326299,-1.38732948532619,4.33576011525425,-8.34474989529225,0,0.0997550719352875,4.25620123186179,-6.55494846651556,-0.172924821064359
-2.09071177957127,1.0372754926336,4.87165070774534,-1.48886051148699,3.54709222993589,-10.4507319808953,0,0.434892433824,4.48920891652716,-7.12344908406201,-0.234875993881798
-1.88779733617867,1.21869971212313,6.51242729564945,-1.3623205652249,4.72348543804387,-8.20087209279069,0,0.0315131020627353,4.0966575338252,-6.22164918537595,-0.15918208955942
-1.88414814713063,1.39993054763671,6.5768570766651,-1.27231354577173,5.41573539247974,-8.34508361522619,0,-0.0443512404089897,3.87321565535953,-5.96600451002133,-0.150855870963783
-1.94122242504175,1.34826442566709,5.86019594772557,-1.29570559361035,5.67614628101713,-10.399555518213,0,0.115847962979887,3.85959346493873,-5.87513572961662,-0.200145258458618
-2.08846262817635,0.986329378811657,5.02806599676634,-1.44009654712218,3.45891774748942,-9.95898119479157,0,0.404280780235837,4.53834313906694,-7.52704194607518,-0.226452306501063
-2.08534920047519,1.29504256369294,5.09924188189936,-1.43386024238909,4.20031666795975,-10.4028125924008,0,0.352043399777752,4.44805878604265,-7.55718459440188,-0.218654517225075
-2.09061639648607,1.10026102715997,5.03401895736375,-1.44326960693771,3.69169276701402,-10.0519214159449,0,0.388728030662053,4.51965838468648,-7.61088177787259,-0.224228378757809
-2.05313618558765,1.00148309569404,5.45259409398836,-1.38727413570698,3.73441190666988,-9.22389821200376,0,0.30584382951229,4.52059826961476,-7.71305452301713,-0.210315485015897
-1.82650271462744,1.49108463028448,3.34241630766146,-1.23658004525782,5.37774862128035,-8.69938976293959,0,-0.0790668516369174,3.62996890312105,-5.88401909732338,-0.125730107183082
-2.08549745982682,0.985609975082358,4.94414777476541,-1.46567408828976,3.46784973773771,-10.2121974718358,0,0.422117293874678,4.51447895370982,-7.29907520948406,-0.232298897830069
-1.87122996389766,1.15786050119007,4.54785763677259,-1.46402218966961,5.71416777016371,-10.09104703991,-0.662952057186285,0.202145232095462,3.85723745108508,-5.00363128110421,-0.17747725415243
-1.90001766289879,1.31552126410561,5.90444912057741,-1.28051612198562,5.65539949742254,-10.2992317340158,0,0.079746906238322,3.63281625862997,-4.99586828709206,-0.191242780639591
-1.87880902465805,1.38280518532882,5.76499761947811,-1.24920832803598,5.70809567971529,-9.67490368440555,0,0.0121423309350278,3.50100678284059,-4.6575380418474,-0.172850474360489
-1.91267920587173,1.29696172125908,6.48977569226882,-1.31692874850302,5.15920350484799,-8.42953301007002,0,0.0212327765610598,4.04879725159975,-6.30898468739764,-0.167605556513131
-1.8626641713899,0.850387165089667,2.49931936115718,-1.70740393926502,5.22847264141244,-11.1244668478984,-1.09384630801909,0.435451118070119,4.00861627784943,-4.34393517318589,-0.194100664457688
-1.90069699545227,1.42378943533525,6.30220872345657,-1.24136536740329,5.8399468904416,-9.21889441512912,0,-0.0114822490023654,3.73639374739285,-5.5742827951579,-0.172920876855202
-2.08931866372952,1.28181853175687,4.97422452122366,-1.46345901546601,4.06696868318621,-10.6829496853955,0,0.386315402214889,4.443521019742,-7.3229283217139,-0.224258465585972
-1.88442202471762,1.46774816297317,5.84225242055521,-1.21948431485494,5.82884128947087,-8.91580440020257,0,-0.0529921884481138,3.64894354852996,-5.41448417221356,-0.156545876915381
-1.93211945462522,1.38883926431556,6.12787013053303,-1.27204608633359,5.81337505211757,-9.58397102726756,0,0.0486326434908748,3.88610955471388,-6.08822785789124,-0.189465671074905
-2.01458925039744,1.25775507689278,5.80415900764508,-1.35202656150929,4.93100461160954,-9.27356190274795,0,0.176169641644678,4.29245395451388,-7.26430638650154,-0.201129751996793
-1.93830229283931,1.14926126058199,6.26069785659996,-1.36494250656067,4.58539949874227,-8.46899064376055,0,0.103436991831865,4.24282612653526,-6.69397918224549,-0.179360317403653
-1.86095525162406,1.00692094355111,2.7900340863728,-1.59462149830275,5.44525187217336,-10.5261980109689,-0.868870931666313,0.313337142360349,3.9232681939209,-4.69580329598615,-0.180403848908393
-1.97813380029459,1.35534210367675,5.96204214062252,-1.31101736766571,5.50357486113587,-9.47435906600499,0,0.108217896652829,4.10970848791533,-6.80574617451486,-0.19674288423117
-2.041770049938,1.289190477393,5.57624804013091,-1.36825624245249,4.80106954325119,-9.66096360659804,0,0.226993996557927,4.34431113956467,-7.48088432905573,-0.206573404328007
-2.05997766045118,1.07800325762213,5.43867517499626,-1.38988258470152,3.97255435549653,-9.32688509705897,0,0.296358877530226,4.49063903138872,-7.71939729369903,-0.210774586774112
-2.07556857128322,1.03811506569252,5.28792514438331,-1.40090029855047,3.71285406800269,-9.48099314406048,0,0.338677611486695,4.53108899689804,-7.78324870813913,-0.214794024969786
-2.09213066229684,1.15320054894865,5.09310203867053,-1.43238703375995,3.84231491465529,-9.99547741186353,0,0.369525821627437,4.5101584776331,-7.69581822019366,-0.220178409770243
-1.92596533183706,1.37986476166495,6.37865923082252,-1.27518404883575,5.64215961329803,-8.90594635920299,0,0.0144659028159716,3.94120626886892,-6.18776938811197,-0.176789380516994
-1.99136669112765,1.19658402412542,5.9793565112509,-1.35249857629364,4.79042498909254,-8.89876921982147,0,0.150938101928989,4.28726457746172,-7.10050767060955,-0.195037704210636
-2.08545011775758,0.964002759281401,4.90553322550246,-1.4787755923798,3.44173159601952,-10.321062740423,0,0.433874526987335,4.50210617309818,-7.14472957976734,-0.23506835174166
-2.013687935444,1.18285932969477,5.81792433971445,-1.3621872349873,4.65361299805838,-9.06397639583681,0,0.189287295711575,4.34196674709802,-7.31196544194058,-0.200595909614333
-1.86418050647276,1.33226922633559,6.62487157272428,-1.32350840422157,5.02868202818413,-8.10767269876677,0,-0.0323330613542619,3.9269931595545,-5.95959127504803,-0.143668725816428
-2.07041956163164,0.951377528187977,5.21872803086797,-1.40709234382129,3.43637855734647,-9.5568748937778,0,0.36559478263217,4.55975984569875,-7.73339034519663,-0.218546664850593
-2.06977437731731,1.14188244976718,5.3513428936549,-1.39850727245004,4.08179369093364,-9.55628336995881,0,0.306710521598271,4.48130510724703,-7.75003532249549,-0.212867881399314
-2.02752660405168,1.08787591816859,5.70585988751535,-1.37510619400486,4.21415498507409,-9.02043625908114,0,0.23474668124587,4.42878363767477,-7.479432173965,-0.203306559882128
-2.0560302897947,1.31313612067291,5.41133702234512,-1.38486928444723,4.66120663166949,-9.98056057898038,0,0.265908520088604,4.37641011386696,-7.57061103500745,-0.210261862860854
-1.85614520147595,1.47486284832254,4.67592933500023,-1.21721632726951,5.77251027512522,-8.99905631439627,0,-0.0626423998978872,3.52267576422004,-5.09071140514233,-0.150964119535095
-1.9427157605902,1.30868611053743,6.3271672052497,-1.30918846351881,5.31496057195775,-8.72602077252701,0,0.050897181784629,4.08219022850167,-6.52038720492391,-0.179980863070251
-2.09062775836435,1.02372141472276,5.05794537577676,-1.43417455440357,3.53058750950169,-9.89800850396095,0,0.39374451298645,4.53935937340503,-7.62220652612908,-0.223871173971706
-2.02711596084783,1.34372650783996,5.61428634470394,-1.35438523546647,5.06581252744434,-9.88846263732043,0,0.204817656637539,4.27259112567739,-7.30857847737426,-0.206019188227773
-1.99957111024892,0.996364099889831,5.79284959612139,-1.38033892444245,3.89625285897707,-8.82702469616856,0,0.231089903070157,4.45916412517548,-7.3666050067535,-0.198946980550826
-2.09014190140395,1.00370253029116,4.89686577744447,-1.47968386440563,3.49384341747562,-10.3446909857496,0,0.432379726542419,4.50058219259947,-7.1790911402276,-0.234083125777667
-2.07910222223171,0.93595840983604,4.96156182267346,-1.4630033173427,3.3994492735068,-10.1760807861746,0,0.422856222875535,4.51792909360772,-7.26415654502492,-0.233061571760917
-1.9080678146544,1.40759640182371,6.41797009527645,-1.25766605436206,5.72144880750933,-8.90741045584763,0,-0.0107127483560098,3.85701583152365,-5.94475866684704,-0.171725386827193
-2.08314717990562,0.969759958448912,5.12180469838967,-1.42067497152548,3.43598244693542,-9.73669946267673,0,0.386156338183969,4.55422694709703,-7.66834700548713,-0.221863002462382
-2.09149353055898,1.25805506447324,5.01134638421125,-1.45198079258499,4.02593608836657,-10.4615836597198,0,0.378282113864721,4.46617959717721,-7.48180353634018,-0.222473294086955
-1.85393538661835,1.40771743446603,6.49352998720279,-1.28634027198676,5.24110637383843,-8.1221634021753,0,-0.0685911903824732,3.81866843602264,-5.86676149926086,-0.13556162914856
-2.0808892967756,1.00006445144344,5.20565764828835,-1.40853459403726,3.54513944433347,-9.5819257718477,0,0.363638573770505,4.54980090535379,-7.76058759963778,-0.217724428743829
-2.09194948075874,1.05680662375605,4.92141216547169,-1.47148228272505,3.57924894976303,-10.3056507416716,0,0.420454897288165,4.50465456292321,-7.315071020009,-0.231252578111026
-2.03792896094625,1.17148951405267,5.63113585500666,-1.37487178295843,4.46439201518659,-9.26355480774556,0,0.234476490913264,4.40029611748128,-7.52561109296343,-0.205901770060611
-1.9710839958835,1.09853491701449,6.05137384794414,-1.37062735867725,4.3849768640111,-8.64718770026346,0,0.157627665518743,4.33569225741847,-7.01927648561269,-0.189941845685919
-2.02136118600863,1.04342379787649,5.71932324801229,-1.37713563647656,4.05449846546963,-8.94981685658947,0,0.240031827964001,4.44936139715231,-7.467270572054,-0.202433774895501
-2.07291295010896,1.26608944003941,5.31452744277273,-1.40003512383529,4.37913066825336,-9.91379186689015,0,0.299423435269005,4.43548546076017,-7.68840719260952,-0.212349566456357
-1.90946036857071,1.36426705747037,6.49550920266895,-1.28370920978923,5.46889322329424,-8.58896780852955,0,-0.00386642574749892,3.95604784490588,-6.1652377502546,-0.167794248125438
-1.83460209089164,1.46169119944409,3.29027585746834,-1.23784736046868,5.56260156593114,-9.02866443959789,0,-0.0579085761517719,3.52033459901017,-5.24675823036664,-0.140875502880711
-1.974488642192,1.28833391946453,6.08941399784378,-1.32511745974069,5.22693986044819,-8.99709876065621,0,0.103189732617471,4.17088656671682,-6.85359336778913,-0.191509793957656
-2.08297829177701,0.957812712964895,4.99080742202985,-1.45205720719974,3.42146163849825,-10.0757334099844,0,0.414496161340967,4.52865405740297,-7.39207917349934,-0.230142449474156
-2.00561169350312,1.38156435838103,5.57842635618858,-1.33968838705748,5.33859768846405,-10.5928734175447,0,0.20183851136166,4.12657587536515,-6.77714401460098,-0.209561651240745
-2.09407832651156,1.23197024883126,4.92936412053816,-1.47318631094584,3.91735746778241,-10.6119742621872,0,0.402172869157477,4.46345287439636,-7.30015433954466,-0.226854632885541
-1.90324106655906,1.24553528706843,6.49839074625225,-1.34303690814953,4.89442357655995,-8.29595943225959,0,0.0320582977750762,4.09065105162768,-6.30306097251573,-0.163998401474772
-2.08635384514209,1.04846483751737,5.10834088721744,-1.42697795318999,3.60963793075229,-9.81925945408826,0,0.378215406338341,4.53683719436506,-7.70265905596077,-0.221587179297384
-2.09540967004876,1.17918120667024,4.99003018162893,-1.45423858572383,3.83777938602943,-10.2882709931231,0,0.391207536095784,4.4948908932655,-7.51920589151149,-0.224416053308067
-2.09549611919493,1.14243572824961,4.91192876383788,-1.47519118468833,3.73313382964605,-10.4435864402659,0,0.41429049543464,4.48815649176481,-7.31643558725529,-0.229467167636032
-1.86824265937016,1.48044413780897,5.93736876940924,-1.22444657251907,5.65819538760394,-8.46644404440502,0,-0.0825314010125469,3.71567936253138,-5.74618123723043,-0.142512779804927
-1.88310528447096,1.30181321025323,5.71464438748809,-1.28239290735743,5.5246779700965,-10.1728697393144,0,0.0685876870402363,3.46724090907553,-4.34225962036047,-0.182055012020248
-2.09052910688093,1.02149227633339,4.96664250248172,-1.45726804280044,3.51732379036845,-10.144073705701,0,0.413919356639587,4.52111948468861,-7.4155572949625,-0.229396049415251
-1.83533130216819,1.39115050846047,3.00666059653304,-1.2778211646632,5.41400171667442,-9.4179087652981,0,-0.00582096535518399,3.33811960605299,-4.29252108404161,-0.15089852090543
-1.94993444278895,1.35445534604146,6.21382265035041,-1.29452521546894,5.57046159698733,-9.08654786172281,0,0.0557574971143342,4.02923518870397,-6.48034079302235,-0.186189135740605
-2.02946342924419,0.69713008745363,3.92912061069083,-1.96099905073048,3.92556677814862,-13.348725256131,-1.17751670279451,0.819341907710658,4.47256538991487,-4.65250444707812,-0.246492098666265
-2.01180818347963,0.62021414264659,3.694723168709,-1.99030388022542,3.94971498487108,-13.4184797253693,-1.30644870719768,0.841432079266865,4.44752195656306,-4.36686461106539,-0.245936748407433
-2.05951094364123,1.21968765360824,4.77307225296656,-1.54959331875443,4.0832064376984,-11.9142937529351,0,0.44836105676138,4.2216536102752,-5.73537033664408,-0.235458030894034
-1.95914060878281,1.29308048472415,5.62124667490172,-1.3410250134183,5.3864190190432,-11.0207945427492,0,0.192227647906188,3.87849740068471,-5.69584671348482,-0.207840009180649
-2.02376331233193,0.811609420734875,4.34410125381401,-1.85257586605386,4.17768632636622,-13.0502532335357,-0.959777030951916,0.717491210643668,4.41967158500791,-5.04934270592403,-0.242068581202246
-2.01557786041146,1.2668449555226,5.16751440740225,-1.4367811247326,4.81762478041916,-11.758777038335,0,0.329427112655433,4.0459747376298,-5.73570352013052,-0.223781088446586
-2.06183069286234,1.26455827861123,4.86034473308993,-1.51941456870502,4.19927228562282,-11.7207414654659,0,0.422789164792883,4.25923017095858,-6.12001405765362,-0.232429952878789
-1.97443925850406,1.10769930382728,5.17908723282982,-1.46411687267568,4.65217016416976,-11.9356010547513,0,0.335657389100421,3.81202674700961,-4.73924067061282,-0.215796440964879
-1.97163214627242,0.928979140773307,4.95097521203661,-1.65888554296925,4.9200535577622,-12.3096160510756,-0.770027153753866,0.513705470178165,4.21719545258119,-5.28717108082007,-0.227475287325413
-2.08064218898617,1.1567915952478,4.60023056614479,-1.60034378523229,3.72731286451697,-11.7743646773553,0,0.497566631002081,4.29201736532875,-5.66914384816709,-0.241845735288417
-2.05788252742977,1.34793409062892,5.10537160771126,-1.44127332597533,4.51812016695513,-11.1479992987269,0,0.347042796548135,4.31262064437846,-6.9365586141756,-0.222530100387689
-1.99549919464929,1.23256719717458,5.22269151982064,-1.4205902868897,4.95114595431694,-11.7863710293566,0,0.305959445552813,3.93255321464882,-5.34399333947066,-0.221768739299509
-2.0864252646923,1.19913034443694,4.72191056783785,-1.55236067820407,3.82289528243138,-11.3716154719656,0,0.462022931420459,4.3678621859592,-6.33714439541703,-0.237858834855588
-2.0803674357761,1.28237726187794,4.89922521931551,-1.49272862059571,4.06921592681864,-11.0902285570268,0,0.407660289680126,4.39520447202805,-6.91645920221976,-0.229440379890612
-2.06976794097195,1.07427319831359,4.42861635406272,-1.65503208680947,3.55695088180266,-12.2846426405401,0,0.54189561322434,4.12820103175395,-4.54671708636609,-0.242492356559664
-2.05936288744019,1.15834833603966,4.65365002005519,-1.58942238220362,3.92795877077944,-12.1518167010526,0,0.482639106638419,4.16014206182905,-5.17563631149261,-0.238055655138843
-1.99913983134581,0.519053610376487,3.18027651999576,-2.06140216476494,3.82425545795252,-13.5513404863219,-1.48665490044133,0.901604098059817,4.46646418216383,-4.06192299039293,-0.24847808455261
-2.03294500114986,0.878771581191649,4.45037289198185,-1.81710005849167,4.19951934298344,-12.9010661286298,-0.85100514038765,0.686199755189755,4.42997147408801,-5.31910715389095,-0.241353103524764
-2.08827178762739,1.23007913036717,4.80028399698443,-1.52238067668019,3.8964234995829,-11.1543831742038,0,0.438484089622503,4.39915284689009,-6.69030738586702,-0.234022348219081
-1.95156145943331,0.556259999142698,3.4864637527191,-1.93822612878722,4.31438839285786,-13.0850185107431,-1.39100250470297,0.767346981275297,4.30720915723172,-4.02328595557363,-0.237576695571339
-2.05039203406392,1.07333471125618,4.5294479400112,-1.62351060855292,3.77418762062632,-12.4072351553212,0,0.511249809288328,4.03903373390053,-4.40126873725466,-0.238489065197364
-2.08293152016815,1.15864546632792,4.62450390796388,-1.59024761203869,3.72634620839069,-11.6406389249125,0,0.490746440924047,4.32067021915145,-5.86328080008903,-0.24169468842573
-2.00863092269237,1.35738417729143,5.44515688067294,-1.36432239698594,5.19549632302761,-11.0666533847985,0,0.243644669400019,4.0996865730799,-6.47750531442659,-0.214832518573144
-2.06048666404135,1.07363991083184,4.47196400478557,-1.64162862631837,3.65540108272894,-12.36194225266,0,0.528789601750443,4.08336227258797,-4.45602066159896,-0.24054478759615
-1.95584613624337,0.825295963219676,4.74126946208793,-1.71470417738386,4.83667122393257,-12.4753793269186,-0.931250592685612,0.561109570934323,4.20276175212374,-4.86095319396628,-0.228469718830943
-2.09132619186463,1.21647437448055,4.88227508267951,-1.48945280886395,3.8732525568163,-10.7518226730454,0,0.415753033242796,4.45108271367771,-7.130120586351,-0.230193825241001
-2.01221223986371,0.858414019039455,4.54995160689863,-1.78797640490737,4.40218009907836,-12.8525188231422,-0.876256054899263,0.65352809274962,4.36326832088286,-5.17852370437336,-0.237861145784515
-2.07044998992114,1.31585908993928,4.96832836417904,-1.47695674062371,4.25328537336632,-11.2092973272568,0,0.387690080825475,4.35442869322865,-6.86287563666829,-0.227130450030539
-2.0193008900238,1.18909246284471,4.98233527785233,-1.49026072272896,4.55697329337069,-12.0907722077014,0,0.382431878895863,3.99146939259008,-5.13554025779241,-0.228026563406491
-2.03682479001514,1.16966968944671,4.82384287028634,-1.53822832828912,4.27115846237573,-12.2003582163219,0,0.431970102607312,4.05374923632192,-5.07543189550988,-0.232429282970441
-2.08550671628686,1.16052191874498,4.64924485588769,-1.57966685115484,3.72905968836334,-11.5151508421936,0,0.483906187132901,4.34449062309952,-6.03707890407821,-0.241192311220135
-2.03425032036698,1.29508143374076,5.10076488093767,-1.45302778205571,4.65467209170357,-11.6761816448172,0,0.351996283517127,4.15210818248836,-6.10210637647029,-0.225477761490772
-2.03697524451543,1.07631993316065,4.63067546431429,-1.59148546099954,3.98634295315346,-12.4297299786933,0,0.480040476979506,3.96928569883695,-4.33844848446927,-0.234912328902591
-1.99072570066474,1.11948795550665,5.01778477195335,-1.47022380100304,4.70064136654982,-12.1151315972253,0,0.35308287818714,3.7961782073044,-4.43728174557345,-0.223983395496894
-2.00335867317043,0.748507608361819,4.29262345457741,-1.85962036220546,4.27944761844893,-13.0828328295295,-1.05828293030293,0.718586409440958,4.37009430963138,-4.76638418306112,-0.240013847037334
-2.06972726194359,1.22734867174112,4.7513564917399,-1.55251840808168,3.99953690881455,-11.7474253113271,0,0.453937075369554,4.27986573043038,-5.97215420144963,-0.236275720953676
-1.91000554810532,1.13898386829642,5.43992016776531,-1.37250515246749,5.06809703913676,-11.2668942567878,0,0.208335970435482,3.57399770775246,-4.28386635566774,-0.202904083884899
-2.03650553919546,0.774995415445915,4.1509763723777,-1.9111684500292,3.97886289588433,-13.1946516492073,-1.03609535933215,0.774778815796067,4.47232639887041,-4.94566770304557,-0.245596429615551
-2.07504838232202,1.14514283809982,4.5672551699998,-1.61370447974791,3.72970883591942,-11.9883904666531,0,0.506841240790224,4.23501126078206,-5.32395711914934,-0.241648408775067
-2.06657815842097,1.17644069580836,4.65604982032023,-1.58685287474483,3.88281760387846,-11.9832807046986,0,0.481968398192063,4.22567820956236,-5.48401534886778,-0.239073543175501
-2.05087570949736,1.24938216631488,4.89105732790143,-1.51444936429967,4.30810949071305,-11.8899206909617,0,0.414839237876744,4.18668209610679,-5.82775791226971,-0.231544357410286
-2.08460175935265,1.2833334135233,4.93675246441977,-1.47720222567055,4.06556197849302,-10.8751072899173,0,0.396373890253231,4.42290988516063,-7.1448365752566,-0.226913205358918
-1.97117698323946,0.684989677891962,4.18646331702057,-1.85042384348521,4.46806475071811,-12.947425099119,-1.16530456151733,0.696159978072608,4.28897594309927,-4.44008159366698,-0.23531531568207
-1.97451737035176,0.483531362520055,3.02936575907426,-2.04290903530607,3.99235309612477,-13.4277864221928,-1.52834632221186,0.872959711932086,4.40518388257163,-3.88843191908579,-0.244579476775837
-1.89615482871702,0.998847183847714,5.24262253022738,-1.5427252451999,5.47072446585827,-11.1899352646103,-0.779257177299755,0.339646464677906,3.98779819238539,-4.93328576790036,-0.204435898655473
-1.910067881444,0.769065957319242,4.410280549804,-1.71715127466492,4.9920269782621,-12.113060635383,-1.08464633600465,0.531673330379631,4.1091673156173,-4.41898388633151,-0.219770247429962
-2.0731129283457,1.26761302788522,4.83595064714989,-1.52032238142631,4.07725771603795,-11.4733041722154,0,0.427885632793511,4.33176804632388,-6.43677011030865,-0.232993269944542
-2.0201485152709,1.10259057287039,4.80194731566363,-1.53939872186064,4.30137576782041,-12.333398986587,0,0.428204155128203,3.91243232920252,-4.46366857617784,-0.230480856001206
-2.03600529180049,1.23981878600129,4.97149958051607,-1.49284718451932,4.48289112314035,-11.9513658170272,0,0.390484523222212,4.10905414753385,-5.63175419272189,-0.229158905173963
-1.95018249554482,0.736280529069274,4.42506089125398,-1.77597696888744,4.74863486257186,-12.5917430002138,-1.09045328872653,0.613319968218746,4.20544570853627,-4.50091983636158,-0.228598763861976
-2.07776118104619,1.27334921073261,4.86246782752534,-1.50722409357411,4.05336405443867,-11.2535099253653,0,0.418966875892504,4.37237728046455,-6.71092337685335,-0.231554492936085
-1.98273873897545,0.862701576639077,4.7323368634811,-1.72815273773266,4.69461632047082,-12.6155278840859,-0.865352393143784,0.586158454464126,4.26905549516403,-5.09895972936331,-0.232209720803844
-2.06348851817511,1.29457180164387,4.92274212763407,-1.49689482379115,4.25912006135788,-11.5229464661016,0,0.403365571711049,4.29517210444928,-6.44652628519763,-0.229959695688242
-2.01490201227656,1.3274931441159,5.315617784256,-1.39576745951152,5.0117492189828,-11.3873717709608,0,0.284924807935658,4.0961887532485,-6.24253523066151,-0.219206582126015
-2.05075169023821,1.29489074635603,4.99172672462712,-1.4812926009147,4.43485499059557,-11.6581229979933,0,0.384588983508104,4.22560402196271,-6.23886846133645,-0.22827620864162
