"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
-1.42575032408005,0,-0.649725591397544,0,0,0,-1.21137668887614,0,0,0,-1.70501256966991,0,0,0,0,0,0,0,0,0,0,0,0,-1.80262984527492,0,0,0,0,0,0,0,0,-0.980535040182733,0,0,-1.5041563224812,0,0,0,0,0,0,0,-1.7730733913403,-1.14658205421466,-0.63274332375223,0,0,0,-2.82982078634086,0,0,-0.642335431911727,0,0,0,0,-1.44156206688691,0,0,-1.31574309012128,0,0,0,0,0,0,0,0,0,1.18465840222301,0,0,-2.89799328858041,0,0,0,-1.22387949741945,0,0,0,-0.910259457426744,0,0,-1.55496227184367,0,0,0,0,-1.35923170845817,0,0,0,0,0,-2.99118394617334,0,0,-1.97448717111316,0,0,-1.73579247950883,0,0,0,-2.39344363710906,0,0,0,0,0,0,0,-2.04244646255238,0,-0.513750952860679,0,-2.02210932229237,0,-3.08852281717833,0,0,0,0,-1.83301588636886,0,0,0,0,-1.43607585744352,0,-2.26742293668238,0,0,0,0,0.0736858249700632,0,0,0,0.0951576345720824,0,0,0,0,0,0,0,0,-1.46167048888987,0,0,0,-3.51998397793603,-2.60675627908314,0,0,0,0,0,-1.38423214896494,0,-0.505526624385052,-1.11964594264188,0,0,-1.51218044666077,0,-0.830615697664392,-1.62045917375795,0,-1.27275413911859,0,0,-1.84600983614376,0,-1.79648040507897,0,-0.571811479740175,-1.23553695950643,-1.38262073439766,-1.58177421513002,0,0,0,0,0,0,0,0,0,-2.29855771060885,-2.69851866500374,0,0,0,-0.648369440283524,0,-1.71959777873679,0
0,0,-1.06616329420582,0,-0.788474797472759,0,0,0,0,0,0,-1.60962329001187,0,0,-1.04630911698073,0,0,0,0,0,0,0,-1.31286362399536,0.149371922751154,0,0,-2.60626111146869,0,0,-1.28017667140091,0,0,0,0,0,0,-1.1919353803203,0,-2.21049522628175,0,0,0,0,-1.39778732065601,-2.13967879295617,0,0.101861919115859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.66302556308042,0,-1.14720978236738,0,0,0,0,0,-1.70841448245974,0,0,-0.953217963795939,0,0,-1.79937238753289,0,0,-0.86596807341793,0,0,0,0,0,0,0,0,0,0,0,-1.85107733492422,0,0,0,0,0,0,0,0,0,-1.41372640588866,0,0,0,0,0,-1.03886526345543,-1.09193268978543,0,0,0,0,-0.958838524388286,0,-1.39704653002486,-1.495147723238,-1.21530166357071,0,0,0,-1.73818420891863,-1.49547833839703,0,-1.67327447580846,-1.38242690884531,0,0,0,0,-1.1963496956841,-1.40274058020075,0,0,0,0,-2.17705895913316,-1.30271569830444,0,0,0,0,0,-1.75863858795207,-1.540320097978,0,0,-1.43270775391165,0,-1.20681456896679,-1.34445634495832,-0.128632858903845,0,0.443058621606347,0,-1.38124814534101,0,-1.57390723155993,0,0,-1.62687092929763,0,0,0,0,-1.06414262850309,0,0,-0.970437617263911,-1.57995191123146,0,0,0.232381623939929,-0.0557236521198767,0,0,0,0,0,0,0,-1.86214848702528,0,0,0,0,0,0,-1.92708977254748,0,-1.42241242046384,0,0.190906367509632,0,0,-1.35043876511355,0,-1.75328243411428,0
-1.69703089307665,-2.23602968313129,0,0,0,0,-1.44381773890862,0,-0.901065797150075,0,0,-1.97454188712561,0,0,-1.31158638343341,-1.80482414893045,0,-1.48229478129446,-1.62791042387864,0,-1.92361726583889,-3.03802427547518,0,-2.15779509738862,-2.32689029436388,0,-0.953981361958803,-1.9865630421216,0,-3.30519724855802,0,0,-1.60460298086774,0,0,-2.32959612723301,-2.21802684711743,0,-2.55829629376631,0,-3.67849524912559,0,-1.92233849840427,-2.45697432964827,0,-2.41008817547702,0,0,0,0,-1.91399611400405,-2.35849567845998,-1.77797741272497,0,0,0,0,-1.25995439133563,-2.64994425607517,0,-0.329372098394096,0,0,-3.66615993666706,0,-2.12765065620012,-2.46596265707507,0,0,0,-1.94151558121739,-2.36475052519561,-3.20504828006333,0,-2.44304696114343,0,0,-2.76169780770279,-2.31219621839783,0,-1.42765785150729,-2.34695573013978,0,0,-1.73203875995266,-2.8529462020166,0,0,0,0,-2.48654949087698,-2.23906266241991,-1.50896272429368,0,-2.59755623392723,0,-2.60083883937319,0,-2.12702869645798,-1.98419102425651,0,-3.73572638581107,0,0,0,-2.33998533584051,-1.88713464131887,0,-1.01447981430973,0,-2.29972714759198,0,0,0,-1.55684278697348,0,-1.86302935812441,-1.52814688109878,-1.75914712634073,0,0,0,-1.52175874028146,0,-1.91513659787761,-1.83736780975847,0,0,-1.93649871720449,0,-2.08639353014074,-1.87843166585863,0,0,-2.85279983757173,-2.14552654219336,-2.26558044777231,0,-2.69461755878659,0,-1.10020339086911,-2.3389242604884,0,0,-2.37477561729954,-1.99817374264167,-1.7042482957139,0,0,0,0,-1.77270752395121,0,0,-1.60572618352281,-1.56196999953292,0,0,0,0,-3.49827072697907,0,0,0,0,0,0,-2.15437405098438,-1.46657728938771,-2.75014315417224,0,0,-2.59472565239248,-3.01531030431398,0,-1.86750995528379,0,0,-2.48759572686636,0,0,0,-0.857558191172235,0,-1.61769334441675,-2.02990282725582,0,0,0,-2.2934859641388,0,0,-1.55228909274884,-2.34937933400995,-1.14085715029226,0,0,0,0,0
0,-1.70095110144988,-2.73160203261545,-2.58131135464961,-0.688823606936559,-1.8856975421553,-1.32923802533284,-1.77663168672122,0,-2.31268212203151,-1.99545196389977,-1.49807689111286,-1.90222987267144,-2.16694485617896,-1.1502352748271,0,-1.88380292107275,-2.36881504425218,0,-2.03165260596986,-2.53140336804244,-2.27602460149282,-2.90846390626991,-1.99867797751264,0,0,0,-1.03427728194423,-2.00268951940188,-1.88323980041682,-1.79689453679602,-1.31244470149118,-1.92810779885742,-1.42304237270515,-3.29671147645291,-1.69355885937572,-1.82924559815611,-2.70001916306294,0,-2.65132326303144,-1.54732422864562,-1.09853966215382,-1.63814154504459,-1.11335941556288,-1.7625420263473,-2.44859780648138,0,-2.18485057201499,0,0,-2.28998719433702,0,-2.47922708320083,0,-2.35723082956112,-1.97513117928269,0,-2.40108895428955,0,-2.61293689605958,0,0,-1.88292724225406,-0.959534292984078,-0.854708082221689,0,0,-1.89354651041654,-2.72115707309005,-1.77312284896455,-1.71192087662811,-1.27697849472763,0,-2.92452709777814,0,-1.13170139093723,-1.64438035006669,-1.26698366312156,-2.14310357908693,-1.96432017136667,-1.7813737129311,0,0,0,0,-1.49992364916179,-1.98635512373084,-2.08065336146961,-2.14630422223614,-3.00628052507298,-1.88335478825711,-1.8766220077993,-1.7992552890322,-2.1305251478977,-1.1606801211121,-1.7813644964942,-0.923875893700863,-2.44052765104364,-1.90957391777487,0,-2.01568413973164,-2.3549743410772,-1.79859824681468,0,-1.28016259759058,-2.03385606255434,-2.35244246714711,0,-2.39525226911701,-2.14545422418268,-2.3065924333155,0,0,-0.970241129046931,-2.03311373403837,-2.42588180044274,-2.41922449083861,-1.62123055630931,0,0,-1.49674318971306,-1.65595238689151,-0.521549316209587,0,-2.61576449913065,-1.27358407543507,0,0,-1.8303843465165,-1.76970859306371,0,-1.09219722914796,0,0,0.765400051635229,0,-0.624475874648108,0,-1.02666499738695,0,-2.72331464397186,-1.62712753404126,-1.13495777191817,0,0,-1.70865467594389,-1.94094924640802,-1.63743604449021,-2.06573865069174,-2.49560177944389,0,0,0,0,0,-2.15810794529781,-1.53798366207445,-1.03484115899166,0,0,-1.84621887775223,-3.59358173582843,-1.9460709988349,0,0,-2.55160141824133,-2.31624068270348,0,0,-2.6805136832568,-2.07664156187223,0,-1.4197095002652,0,0,0,0,-1.75364824195224,0,0,-1.7498261655839,-1.54213694584683,-1.63315858482097,0,-2.46142324992906,-1.54455375041295,-2.33343523378126,-1.6976518613116,0,-2.22438153167185,0,-1.90447778482611,-1.6669562405136,-1.564878645403,0,-1.32269855297677,-2.1735342623648,0,-2.37094348961471,-1.57409849931996
0,2.07495392605752,-2.921804178231,0,0,-0.46186841370034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.66605497928991,0,0,0,0,0,-0.681003225139417,0,0,0,0,-1.15712285267635,-0.896176612640056,0,0,0,-1.6782127476409,-2.10985193372443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66558584401217,-2.3056126509482,0,-1.75093662849532,0,-2.4532181413297,0.434360732033002,-1.34961114856284,0,1.36199632875028,0,0,-2.38394799281103,-0.968234542936512,0,-1.91909534010009,-0.905267775093895,0,0,0,0,-1.77249735205846,0,-1.09437102778098,0,-0.195438349189796,0,0,0,1.42437894785024,0,0,-2.1738657438581,-1.00065784059087,0,1.17042814032456,-2.21212652323623,-1.87326279258931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08479239268807,-1.16496577948214,-2.65177772405456,0,0,0.0479051383774163,-2.13011771882446,0,2.73683458920787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.886764522177417,0,0,0,0,0,0,-0.460924586539043,0,0,0,0,-0.591586556226808,0,0,0,-0.553156055591309,0,-1.10390693406944,-0.564220458068314,0,0,0,0,-2.38994184813675,0,-1.98586762101629,0,-1.80599531733705,-1.20326119200681,0,0,0,0,0,0,0,0,0,0,-3.47677476835658,0,0,0,-1.83106529134731,0,0,0,-0.742344326960284,0,-0.853988041120768,0,0,0,0,-2.50704553651072,0,0,0,0,0,0,0,0,0,0,0
-2.56187638062406,-2.48555819319463,-2.71864864007685,0,-1.77380880740856,0,-1.71645289660956,-1.70523519339524,0,0,0,0,0,-1.96788491794887,0,0,-3.40686179358253,0,-1.57918754493173,-3.62212852742643,0,0,0,-3.25614406394918,0,-2.03359880563779,-1.8965205692345,-2.04228662633664,-1.36992199208976,-2.90026064945376,0,-3.73025447526359,-1.74960267449231,0,-2.21057885890831,0,-2.48007190751236,-1.31830084408797,0,-3.10966538702012,-2.50632703809609,-0.963883602575816,-2.91073270222954,0,0,0,0,0,-1.83906305554325,-1.67424714991745,-1.57554693304121,-1.96360928557234,-2.20570290313305,-1.82719585690954,0,-2.19905426345241,0,0,0,-2.28558943754405,-1.18291424338816,0,-1.38192336175045,0,0,0,0,-2.5460145838051,-2.77732629672936,0,-2.59042984782639,0,-2.59099973445893,-1.19159558493824,-1.11016253265361,0,0,-1.66649659640166,-1.91350909942273,-1.16198775575035,-1.07528201224232,-3.64718556792466,0,-2.12787605831151,-2.37201490133987,-1.98645440736971,-1.75797000594851,-2.83103814865023,-1.38692447106961,0,0,-2.04025038453546,0,0,-3.03284063911581,0,0,-1.62542306966467,0,0,0,-2.43672974175482,0,0,0,0,0,-1.83003386376706,-2.59253747493704,-1.73306273571596,0,0,-2.36736863199804,-2.86167366525491,0,0,0,-2.23717268637094,0,0,-1.47779634068147,0,0,-1.95171573439358,-1.56375066674817,0,-2.28236121352354,-1.07889443914819,-2.77722980097818,-1.62254982431623,-1.20365729244822,-2.88257176334498,-4.03166610502422,0,0,-1.77500678940788,-3.30972780929462,-2.88769668753983,-1.53961289665298,0,-2.96941568598417,-2.33972163588226,-2.19355093697971,-1.37143691658761,0,-2.11789067123457,-2.72487151715488,-2.36312212643466,-3.10845856808173,-1.7789599515274,0,0,0,-2.01106389176688,-1.54195226140246,0,0,-2.21063402310978,0,-2.52813845684825,-2.58113372977696,-1.18518797642789,-1.5397092135265,0,0,-2.57943737008322,0,-2.02530296820975,0,0,-1.71095532210767,-2.17324971155389,-1.98745580662157,0,-2.83604594008349,-2.53080539179525,-1.0775255686202,-2.02398799881017,-2.36175642324644,-2.3597060392535,-1.25958237210134,-2.80229531533316,-1.83067477592116,-2.81429980592012,-1.55191651108331,-2.3295536782928,-3.54883806560989,-2.03573491952081,-1.93963316828859,0,0,0,-1.79933523948716,-3.53053273489213,0,0,0,-0.659603876587306,-2.07246461483844,-1.67771493927075
0,0,0.796324859500729,0,0,0,0,0,-1.94787462529564,0,0,0,0,0,-1.12417696029866,0,-1.57883548235572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.40641027091581,-1.59702506026498,-1.45819799674477,0,0,0,0,0,0,0,0,-0.755988498223701,0,0,0,0,-0.997022920454969,0,0,0,0,0,0,0,0,0,-0.880820558927549,0,0,-1.51898858884465,0,0,0,-2.16469616890362,-0.357772262616949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770052738145139,0,0,0,0,0,0,-2.23439748656831,0,-2.72511917792264,0,-0.967807061844826,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.01734633864872,0,0,0,0,0,0,0,-0.589803351961188,0,-1.86107251359165,0,-1.76858525422356,-1.13375570791437,0,0,-1.15347232722409,0,0.621673406602861,0,0,0,0,0,0.270172343315544,0,0,0,0,0,0,-1.29601588051919,-2.3687830324862,0,0,0,0,0,0,0,0,0,0,0,0,-1.22221841280987,0,0,0,0,0,0,0,-1.20460605467422,0,0,-2.03404850716937,0,0,0,-0.980740995510651,0,0,0,0,-1.13869487865369,0,0,0,-2.43129973244573,0,-2.48168029896788,0,0,0,0.638697640040469,0,-2.03057400115711,0,0,0,0,-1.87125005196324,0,0,0,0,0,0,-0.0516416761177343,-1.95272476875189,-1.15652229007774,0,-1.3121854816633,0
-2.24393182296285,-1.72501135380632,-1.95197398470342,0,-1.36017927509775,-2.39140994924483,0,-1.59391251022015,0,0,-1.61064022669357,-1.94270031559349,-0.889887256506615,-2.16827052567448,-0.713565544056749,0,0,0,0,0,-1.91315030345164,-2.66733446680304,0,0,-2.24154265367204,-2.0547283886697,0,0,-2.57472095860114,-1.54017708487844,-1.83555637903196,-1.59976974268196,-1.54836243963547,0,0,0,0,0,-2.104652033453,-1.83217660706893,0,-1.91578191959857,0,0,0,0,0,-2.06399886703126,-1.45016869428187,0,0,0,-1.83795351541873,-2.23764028551959,-2.53856731894575,0,0,-0.713267833041369,-2.26952932414006,-1.71843694392145,0,0,0,-2.77441539933303,0,-1.7928958735562,-1.13400276098547,-2.02456843156947,0,-1.7446844288608,-2.24160785557337,-2.14505325028119,0,0,0,0,-1.88672354022157,0,0,0,0,0,-3.33749306497176,0,-1.83115095813689,0,0,0,0,-1.66894805256946,0,0,0,-1.51442604148656,-1.23541222008319,0,0,-2.40121658596269,-1.46609104872102,0,0,0,0,0,-1.37729249094748,0,0,0,-0.843639643690816,0,0,-1.61272265711316,-1.46342413148443,0,-0.929780978533444,0,-1.80735635701747,0,0,0,0,-3.2700131553374,0,0,0,-2.14010773167837,0,-2.62518249595012,0,-1.60029047740099,-1.93864541960268,0,0,-2.19982358178363,-1.23287851933982,0,0,-1.87155675668245,0,-1.66749485483766,-2.6474698104942,0,0,0,0,0,0,-1.68841854698107,0,-1.51378591620035,-1.46336646369049,0,0,0,-1.96373660541125,0,0,0,0,0,-2.11202564545672,-1.23698974247826,-2.01594539413985,0,0,0,-1.61873257686644,0,-1.7030379277393,0,0,0,0,-2.5344232169056,0,-3.06535232357744,0,0,0,-1.39457957933699,0,-1.69981271513374,-2.6194391331122,0,-1.86167971928774,0,0,0,0,-3.13053978805959,0,0,-1.55120292235851,0,0,0,-2.21332550740922,0,0,0
0,-2.14301774415902,0,-2.22985247898668,0,-2.61820501585748,-1.3370025411628,0,-1.6610671010412,-2.0726875504846,0,0,0,0,0,0,-1.97527495494513,0,0,0,-0.691746841923209,-2.46372118915493,0,-2.58948864703863,0,-1.17034885063294,0,0,0,-2.14853846361881,0,0,0,0,0,-1.7773307888779,-1.67885426869986,-1.85336035669557,0,0,0,0,-1.85322493697882,0,0,0,0,0,-0.362375531699804,-1.39370970790212,0,0,-2.91303207354191,0,0,0,0,0,0,0,-1.76497495326629,0,0,0,0,-1.89470240968152,0,-1.76850188680094,0,0,-1.81991250455119,0,0,0,-2.34194428895591,-1.46749252218302,-2.04111940273475,-1.2181974113565,-2.29915876687822,-2.41987521908729,0,0,-0.756076221596906,-0.958601640068302,-1.51525275824402,0,0,0,0,0,0,-2.829055876984,0,-3.26974453894537,-2.28369764269403,0,-1.66243466880153,0,0,-1.88467970277585,0,0,0,0,0,0,0,-1.7717101441468,0,0,0,0,-2.91661553748402,0,0,0,0,-1.69649837765221,0,0,0,-1.59331577144286,0,0,0,-0.697537737415981,-2.10290758255388,0,-1.12405985396282,0,0,0,-2.92187613343661,-1.66798719931087,0,-3.81055169818216,0,-0.929203862206465,0,-2.40741405645907,0,-1.35981332697375,0,0,-2.43774548611042,0,-1.40447994867256,0,0,0,0,-2.00703169306805,0,0,-1.78422114380443,0,0,0,0,-1.66469699549888,0,0,-1.97242964948506,-1.88791062245136,0,-1.53713125754665,-1.83770123838046,0,0,0,-1.87335798287981,0,-1.81517542245813,0,-1.69618007317535,0,0,-2.04449818825434,0,0,-1.73581884642702,-1.64291904387531,-3.1824518658318,0,0,0,-1.69934645654848,-2.0849077576364,0,0,-1.18720798340206,0,0,-2.98427436966996,0,0,-2.66684928969253,0,0,0
0,-0.669851899427819,0,-0.864830198442494,-1.33236230201144,-0.691073211596541,-1.20282668272198,-1.77006031253268,0,0,0,0,0,0,0,-1.84628535637952,0,-2.08808495179579,0.30418059176905,0,0,0,0,0,0,0,0,0,-1.74067544595322,0,0,0,-2.49583436895078,0,0,0,0,-0.724929063225755,0,-2.66489680621529,0,0,-2.15191505829963,0,0,0,-2.11822297301698,-2.75960502901226,0,0,-2.35380606589519,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.10682927476079,0,0,0,0,0,0,0,0,0,0,-1.74033194560088,0,0,0,-1.74166826020631,0,0,0,-1.12769819986744,-1.67514559875847,0,-1.06903863350549,-1.6982759014735,0,0,0,-2.48308679099805,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.84100313929273,0,0,0,0,-1.93499204379418,0,-2.69116390052914,0,0,0,-1.2085840083728,0,0,0,0,-2.11476904973766,0,0,1.01398841975932,0,-2.59400263524696,0,0,-1.31297496576904,0,0,-1.82156483044076,0,0,0,-2.97900552597115,0,-1.3710697970097,-1.4492828633013,0,-1.39015775708254,0,0,0,0,0,-1.85379476502666,0,0.520571038892037,0,0,0,0,0,-1.71819178108629,0,0,-2.95272693705811,0,0,0,-1.95912657892064,0,0,0,0,0,0,0,0.270155953558003,0,0,-1.26680953759891,0,0,0,-0.460531172147046,0,0,0,0,0,0,0,-1.94141267110487,-1.5661248545265,0,0,0,-0.900847850189125,0,0,0,0,0,0,0,-1.53416932556862,0
-1.42930128770009,0,-2.09237118114162,-0.810825976937533,0,0,0,-0.110284321117135,0,0,-2.24347684493909,-1.19793006116344,0,0,0,0,-2.73193195198325,0,-2.02956741379289,0,-1.029584597216,-2.37469714027231,-1.32165916605887,0,-1.87416442865374,0,0,0,-1.35165307588388,-1.18678813294632,-1.23098106744713,0,0,0,0,0,0,-1.45063632708235,0,0,0,-0.835707624063524,0,0,0,0,0,-1.80545082563191,0,-1.40944713876611,0,0,0,-1.34458662449116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.46339625196323,0,0,-1.65437270139798,0,-1.35679375215292,-1.78351429190054,0,0,-1.56615673601514,-1.67264361342033,0,-2.11266633420397,0,0,-1.1871139057154,-2.26451202720697,0,0,0,-1.23207042350504,-1.57122132666225,0,-0.709712377895883,0,0,0,0,0,0,0,0,-1.57165522666826,-2.12937123117988,0,-1.10063805668943,0,0,0,0,0,0,-0.947447809555311,0,0,-1.31712863134586,0,0,0,-1.48359113644396,-1.99288667379663,0,0,0,0,-2.08782793799182,0,0,0,0,-1.63411574632889,0,-1.83791454238328,0,-1.38232660668469,-1.71817462241074,0,0,-1.54949067512397,0,0,-1.61108269012004,0,0,0,0,-2.56648044771837,0.0975495882993993,0,-1.31345638769849,0,-1.31963415406693,-2.72301951035546,-2.52011077537331,0,0,0,0,-0.445276469423062,0,0,0,0,0,-1.23333481173597,-1.37901092845608,-1.16329196605609,0,0,-3.01579349012424,0,0,0,0,0,0,0,-0.86157453214226,0,0,0,0,0,0,0,-1.48153185777544,0,0,0,0,0,0,0,0,0
0,-1.08876582155864,0,-1.03022539964209,0,0,0,0,0,0,-1.78453878520186,-2.28274214689614,-1.83925494417424,0,-2.98961763031359,0,0,0,0,0,-1.1394013469282,-1.72997592302592,0,-2.30986981865378,-1.74395810283112,0,0,-1.7146264058172,0,-0.406742873477913,-2.70076949386572,0,0,0,0,-1.93133863142289,0,0,-3.15208724203401,0,0,0,0,0,0,-1.7502538655446,0,-2.9153062627865,0,-2.66261171987512,0,-1.38099230883454,0,-2.40652319543845,0,0,0,-2.60259924475884,0,0,0,-2.46818514069828,0,0,0,0,0,-1.56425756438691,0,-0.375111291228508,0,0,0,-2.87529834820603,0,-1.00622845585444,0,0,0,0,0,-1.58406209539044,-1.46294368997784,0,0,0,0,0,-1.93757520963394,-2.69436417125742,-2.04992541101235,-2.14924247952399,-2.32255496764109,0,-3.28106274188813,-2.81528591274347,-2.22884561555105,-3.23937751631658,0,0,-2.67284970548287,0,0,0,0,-2.71876873992582,-2.09801563518861,0,-1.58560576296798,-1.82374667749846,-0.977111575312243,-1.84401691807983,0,0,0,0,0,0,-3.13751761945433,0,-2.81722724198938,0,-2.4575888882687,0,-1.02922587017237,-2.52067574187821,0,0,0,0,0,0,0,-1.58248237786412,-2.07724051507809,0,-1.76216250374241,0,0,-2.4654005781011,-1.61496899299777,-2.32641619708309,0,0,0,-1.88499726032262,0,-2.52401794264837,-2.30943906954925,-1.74789639227579,0,-1.1332664218647,0,0,-1.45662947230016,0,0,-1.94998182211251,0,0,0,-0.668256192489395,0,-2.39554331357779,0,-2.11526032526201,-2.64530650816756,0,-3.65535561766326,0,0,0,0,0,0,-1.45976347532543,0,-1.19646889196869,0,0,-3.42032411931207,0,0,0,0,-0.74792553753645,0,0,0,-2.11483466237587,0,-2.54778449254579,-2.17214019333323,0,0,-1.67793013728456,0,0,0,0
-2.18288082199253,0,-2.41278444922354,0,0,-1.24414158559483,-1.99405275634064,0,0,0,-2.01166321167645,0,0,-2.3141541916539,0,0,-1.37240193639294,0,-1.78523983139982,-0.96717538208372,-1.58420239854066,0,-1.65532117771887,0,0,0,0,-2.973767473889,0,0,-2.48696346162002,-1.34357409406311,0,0,0,0,-2.38651615791145,0,-1.43398599922307,0,0,-2.67602285103728,-2.50927502553612,-2.14171265779332,0,-2.57594941846489,-1.91768129196512,0,-1.55331155451601,-2.13807162137316,0,0,0,-1.40843414108483,-0.781486014639889,-2.72255466601845,0,0,0,-2.21717077415186,0,0,0,0,0,0,-1.46282996791533,0,-1.69447728770833,-2.17883348086986,-1.93763102423903,0,-1.79607902651879,0,-1.23196253735981,0,0,0,-2.6578939941901,-1.71788018847028,-2.4236790991984,-1.98135669643936,-0.770788843266141,-2.45329886014555,-2.53586128640189,0,0,0,-1.6778215598845,0,0,0,0,-2.9244923212662,-1.41502716191268,-2.86981325934317,-2.11342394815192,-1.49126932321,0,0,0,-1.67231265648381,-1.75235689693398,-2.21134975603408,0,-2.13490738169163,-3.03347239699728,0,-2.66289114649055,0,-1.66057331650248,0,0,0,0,0,0,0,0,-2.90622435345954,0,-2.17916845548358,-2.36756753669135,-0.999363506402471,-2.04837505495669,-1.71650392319482,-0.334427290113103,0,-2.27598286941401,-1.93886767004884,0,0.356098044210923,0,0,0,-0.811283423117931,0,0,0,0,-3.30349345091421,-2.4738274458905,0,0,0,0,0,0,0,0,-2.04791563447824,-1.87894611886092,0,-1.95720356331061,0,-1.16835420605489,-1.98685182990752,0,-2.03026797630964,0,0,-2.11922550606082,-1.96696686766738,-1.93597230157357,0,0,-1.50194148407298,-2.42292130273158,0,0,-2.28029871923891,-2.14383486042518,-1.25656557300083,0,0,-2.43651163091484,0,0,0,0,-2.3470868897988,0,0,-1.95983705769411,-1.99864899195335,0,-0.503279442834586,-1.78391037317423,0,0,-0.893041782716761,-1.80791711797377,-2.56935497179982,0,-1.78492818037068,0,-1.8518036756142,-1.71558621793976,0,0
-1.67984834479687,-2.12170884629004,0,-1.83473331706391,-2.06925322313358,-3.65333472169304,0,-3.28717769594953,-2.16125267936705,0,-1.9863926370371,-2.83909700907981,-1.99246009129733,-2.1720154126584,-0.40919917415928,0,-2.74470827700444,-2.17779899729418,-1.98234675779307,0,-2.76514890584378,0,-1.5400741216305,-1.76198832710014,-2.05316961457241,-1.90406115366313,-3.1526879237395,-2.10509784209018,0,-2.41267390163867,-2.11553849685538,-1.50264961810836,-1.99917303149953,0,0,0,0,-2.74254049032225,-2.282169746454,0,-2.54411987469539,-1.66443406429432,-3.26053477958954,0,0,-0.892200736230919,0,-1.57928317980861,-2.84297904386621,0,-2.55426739109306,-2.54072324755605,-1.61259020000707,0,-2.09245539387851,-1.07567997020684,-2.83869328292412,-1.32755255536347,0,0,-2.30298666586753,-1.89395168671509,0,-2.11544085832207,0,0,0,-1.11390407669218,0,-2.82431030785235,-0.670165364954135,-1.95629449208466,-1.80360359242115,-2.27226923815639,-2.43199577978401,-2.93627626037479,0,0,-2.41190528067663,-2.67131741474583,0,0,0,-1.83718896309103,-1.42564474348692,0,-1.73883598723057,-2.44553148171606,-2.24690236564466,-1.14996990132332,-2.99266735630833,0,-1.79455042069398,0,0,-1.61923185614302,-1.63772876680404,0,-1.69294332670187,-1.48148001217835,-1.87882806099529,-2.05019753424584,0,-2.57425643114136,-1.82931754388385,0,-3.22836006476517,-2.46593311909571,-2.98412934069714,-2.70435454335146,-2.66330815657915,-1.34696365678682,-1.98522856191923,-2.15245231797738,-1.85619098768863,0,-1.13556587601831,0,0,0,0,-1.93461005017502,-2.55706102584994,0,0,-3.3946275998005,-2.10122793750067,-2.14392395029863,0,-1.66004818503039,-1.67450462074574,-1.2697856969655,-1.39695925954269,-2.61863174751865,-2.0861851104489,-1.91270137835863,-1.7835049151264,0,0,0,-2.50575616964279,-2.541774569661,0,-1.29236116500446,-3.81446812649038,-2.88261571478477,-2.03068745560146,-2.14027047695151,-0.974637473366091,-2.21445528632476,-2.03013234708891,-1.55060603787222,-3.63429471053105,-2.15440113786495,-2.44450655007837,0,0,-1.39793243293699,-1.7360490651658,0,-2.57079725549987,-2.56472150406518,-1.81296770767875,-2.63294656502649,-1.62335447865993,-2.36786066049005,-1.85338928979042,-1.73350007664916,-2.46191942020646,-2.50487252792233,-1.48806483880822,0,-1.98735168443611,-3.48459795117173,-1.7855698598955,-1.91449066182298,-0.857765931119921,-1.90553401460951,0,-2.31614119559748,0,-1.8009120527514,-2.22214302466876,-2.12812602151578,0,-1.71203481761367,-2.08794751794902,-2.26433057357616,-0.671358183268076,0,-1.39064898983337,-1.92298299379942,0,-2.45823544705637,0,-2.5578873709476,-0.895044103980855,0,-1.33497972858601,-1.85033929606907
